id,age,job,marital,education,location,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
37857,34,housemaid,married,tertiary,Lisboa,0,5011.0,1,0,unknown,9,jun,311,2,-1,0,unknown,0
37858,28,blue-collar,married,primary,Porto,0,0.0,1,0,cellular,16,jul,129,2,-1,0,unknown,0
37859,40,student,single,secondary,Lisboa,0,833.0,0,0,telephone,25,jun,359,5,-1,0,unknown,0
37860,37,housemaid,married,primary,Lisboa,0,655.0,1,0,cellular,22,aug,160,1,-1,0,unknown,0
37861,33,student,single,tertiary,Porto,0,71.0,0,0,cellular,15,jul,94,4,-1,0,unknown,0
37862,33,technician,married,secondary,unknown,0,2376.0,0,0,cellular,7,aug,278,3,-1,0,unknown,0
37863,40,blue-collar,married,primary,unknown,0,1348.859933633295,1,0,unknown,9,may,215,2,-1,0,unknown,0
37864,44,technician,married,secondary,unknown,0,10888.0,1,0,cellular,5,aug,163,1,-1,0,unknown,0
37865,39,services,single,tertiary,unknown,0,1222.0,1,0,cellular,2,feb,251,1,242,2,failure,0
37866,30,unemployed,married,tertiary,unknown,0,4696.0,1,0,cellular,25,jul,172,1,-1,0,unknown,0
37867,56,blue-collar,married,secondary,unknown,0,659.0,1,0,cellular,2,feb,148,1,188,3,failure,0
37868,50,services,married,primary,unknown,0,12.0,1,0,cellular,13,aug,168,1,-1,0,unknown,0
37869,42,management,divorced,tertiary,unknown,0,1423.6103246398086,0,0,cellular,1,jun,450,1,196,1,failure,0
37870,41,management,married,tertiary,Porto,0,328.0,1,0,cellular,29,jul,65,12,-1,0,unknown,0
37871,35,management,married,tertiary,Lisboa,0,1193.0,1,0,unknown,2,jun,101,2,-1,0,unknown,0
37872,32,administrator,married,secondary,Porto,0,342.0,0,0,cellular,29,jan,179,1,-1,0,unknown,0
37873,39,entrepreneur,married,tertiary,Lisboa,0,350.0,1,0,cellular,24,jul,230,2,-1,0,unknown,0
37874,30,blue-collar,single,secondary,Lisboa,0,0.0,1,0,unknown,5,may,5,2,-1,0,unknown,0
37875,31,blue-collar,married,secondary,Porto,0,-325.0,1,1,unknown,27,may,389,2,-1,0,unknown,0
37876,26,management,single,tertiary,Lisboa,0,0.0,0,1,cellular,2,feb,145,1,199,1,failure,0
37877,46,self-employed,divorced,tertiary,unknown,0,8017.0,1,1,cellular,21,nov,169,2,-1,0,unknown,0
37878,25,student,single,tertiary,Lisboa,0,5.0,0,0,cellular,29,sep,138,1,-1,0,unknown,0
37879,42,blue-collar,married,secondary,unknown,0,130.0,1,0,unknown,29,may,285,1,-1,0,unknown,0
37880,58,retired,married,secondary,unknown,0,195.0,0,0,cellular,2,feb,41,1,-1,0,unknown,0
37881,62,retired,married,primary,unknown,0,1084.0,0,0,cellular,14,apr,505,1,-1,0,unknown,1
37882,40,blue-collar,married,secondary,Lisboa,0,178.0,1,0,cellular,11,jul,595,2,-1,0,unknown,0
37883,33,administrator,married,tertiary,Lisboa,0,585.0,1,0,cellular,17,nov,131,1,-1,0,unknown,0
37884,52,technician,married,secondary,unknown,0,786.0,0,0,cellular,8,jul,310,1,-1,0,unknown,0
37885,35,management,married,tertiary,Lisboa,0,3481.0,0,0,cellular,13,aug,388,3,-1,0,unknown,0
37886,56,management,divorced,tertiary,unknown,0,41.0,0,0,unknown,5,jun,179,1,-1,0,unknown,0
37887,32,technician,single,tertiary,unknown,0,92.0,1,0,unknown,28,may,116,1,-1,0,unknown,0
37888,38,management,married,tertiary,Lisboa,0,516.0,1,0,telephone,16,apr,198,3,-1,0,unknown,0
37889,33,blue-collar,married,secondary,unknown,0,1134.0,1,0,unknown,23,may,304,2,-1,0,unknown,0
37890,35,administrator,single,secondary,unknown,0,0.0,1,0,cellular,8,may,376,3,-1,0,unknown,0
37891,33,management,married,tertiary,Lisboa,0,2308.0,1,0,unknown,21,may,232,2,-1,0,unknown,0
37892,40,technician,married,secondary,unknown,0,23.0,1,0,unknown,26,may,147,1,-1,0,unknown,0
37893,39,blue-collar,married,secondary,unknown,0,345.0,1,0,cellular,15,jul,179,3,-1,0,unknown,0
37894,38,technician,single,secondary,Porto,0,0.0,1,0,unknown,6,jun,64,1,-1,0,unknown,0
37895,38,administrator,married,tertiary,Lisboa,0,1209.0,0,0,cellular,31,jul,98,5,-1,0,unknown,0
37896,53,retired,married,secondary,unknown,0,136.0,0,0,unknown,16,jun,254,1,-1,0,unknown,0
37897,23,services,married,secondary,Braga,0,0.0,1,1,unknown,26,may,90,5,-1,0,unknown,0
37898,42,administrator,single,secondary,Lisboa,0,-247.0,1,1,telephone,21,oct,519,1,166,1,other,1
37899,59,technician,married,secondary,Lisboa,0,1139.0,0,0,cellular,14,jul,607,2,-1,0,unknown,0
37900,42,technician,married,secondary,unknown,0,-356.0,1,1,cellular,5,aug,97,1,-1,0,unknown,0
37901,38,administrator,married,secondary,Lisboa,0,755.0,1,0,cellular,17,feb,120,1,-1,0,unknown,1
37902,30,management,married,tertiary,unknown,0,367.0,0,0,cellular,4,feb,170,2,-1,0,unknown,0
37903,59,unemployed,married,secondary,unknown,0,957.0,0,0,cellular,9,dec,479,2,-1,0,unknown,1
37904,37,blue-collar,married,unknown,unknown,0,-118.0,1,0,cellular,18,may,21,2,-1,0,unknown,0
37905,41,blue-collar,married,primary,unknown,0,-692.0,1,0,cellular,16,apr,370,3,282,2,failure,0
37906,48,administrator,married,secondary,unknown,0,182.0,1,0,unknown,6,may,180,2,-1,0,unknown,0
37907,33,management,single,tertiary,Amadora,0,1150.0,1,0,telephone,12,may,109,2,-1,0,unknown,0
37908,52,administrator,married,primary,Lisboa,0,270.0,1,0,unknown,7,may,294,2,-1,0,unknown,0
37909,44,technician,divorced,secondary,unknown,0,12.0,0,0,cellular,11,aug,295,3,-1,0,unknown,0
37910,33,management,married,tertiary,unknown,0,2508.0,1,0,unknown,29,may,42,7,-1,0,unknown,0
37911,56,technician,married,tertiary,unknown,0,272.0,0,0,cellular,26,aug,103,2,-1,0,unknown,0
37912,30,management,single,tertiary,unknown,0,61.0,1,0,telephone,5,may,36,7,165,5,other,0
37913,44,technician,married,secondary,Lisboa,0,227.0,1,1,cellular,8,may,364,1,262,2,failure,0
37914,35,management,single,tertiary,Lisboa,0,7506.0,1,0,unknown,30,oct,248,1,-1,0,unknown,1
37916,32,technician,single,tertiary,Porto,0,0.0,0,0,cellular,21,aug,119,2,-1,0,unknown,0
37917,45,technician,married,tertiary,unknown,0,4647.0,0,0,cellular,29,jul,109,3,-1,0,unknown,0
37918,40,blue-collar,married,primary,unknown,0,-195.0,0,0,unknown,20,sep,9,1,-1,0,unknown,0
37919,34,management,married,tertiary,Porto,0,5334.0,0,0,cellular,7,aug,385,4,-1,0,unknown,0
37920,49,technician,married,unknown,Porto,0,323.0,1,0,cellular,18,nov,41,2,-1,0,unknown,0
37921,40,administrator,single,secondary,Porto,0,664.0,0,0,cellular,21,jul,1342,2,-1,0,unknown,1
37922,40,administrator,single,secondary,unknown,0,1243.9329300993695,0,0,unknown,27,may,111,10,-1,0,unknown,0
37923,35,administrator,single,tertiary,unknown,0,994.0,0,0,cellular,2,feb,75,2,-1,0,unknown,0
37924,40,technician,single,tertiary,unknown,0,1348.859933633295,0,0,cellular,5,aug,130,2,-1,0,unknown,0
37925,40,blue-collar,married,secondary,unknown,0,332.0,1,0,unknown,12,may,184,4,-1,0,unknown,0
37926,35,blue-collar,married,secondary,Braga,0,305.0,1,0,cellular,18,may,7,7,367,25,failure,0
37927,28,administrator,single,tertiary,Porto,0,373.0,1,0,cellular,4,feb,126,1,-1,0,unknown,0
37928,34,blue-collar,divorced,tertiary,unknown,0,12409.0,0,0,cellular,16,mar,189,1,480,4,other,0
37929,72,retired,married,primary,Lisboa,0,9160.0,0,0,cellular,5,feb,229,1,-1,0,unknown,0
37930,26,student,single,secondary,unknown,0,955.5392792112659,0,0,cellular,5,mar,229,1,205,1,failure,1
37931,41,entrepreneur,married,unknown,Porto,0,89.0,1,0,unknown,6,may,333,2,-1,0,unknown,0
37932,57,blue-collar,married,primary,unknown,0,5431.0,1,1,unknown,6,may,383,1,-1,0,unknown,0
37933,32,management,married,tertiary,unknown,0,2465.0,1,1,cellular,7,may,923,1,-1,0,unknown,1
37934,40,blue-collar,married,primary,unknown,0,24.0,1,0,unknown,15,may,34,1,-1,0,unknown,0
37935,34,technician,married,secondary,unknown,0,3000.0,1,1,cellular,8,feb,215,3,221,1,failure,0
37936,39,entrepreneur,married,primary,unknown,0,13930.0,1,0,cellular,25,jul,337,2,-1,0,unknown,0
37937,50,entrepreneur,married,tertiary,unknown,0,2410.0,0,0,cellular,21,nov,65,1,-1,0,unknown,0
37938,41,services,married,secondary,unknown,0,3748.0,0,0,cellular,28,may,322,3,-1,0,unknown,0
37939,34,services,divorced,secondary,Lisboa,0,797.0,1,0,cellular,17,jul,54,1,-1,0,unknown,0
37940,52,management,married,tertiary,Porto,0,0.0,1,1,cellular,7,may,541,3,343,5,failure,0
37941,25,self-employed,single,tertiary,Lisboa,0,882.0,1,0,cellular,13,may,341,1,-1,0,unknown,0
37942,33,management,married,tertiary,unknown,0,221.0,1,0,unknown,13,may,122,7,-1,0,unknown,0
37943,36,management,married,tertiary,Lisboa,0,203.0,0,0,cellular,23,jul,608,3,179,2,success,1
37944,32,administrator,married,secondary,unknown,0,86.0,1,0,unknown,26,may,1099,1,-1,0,unknown,0
37945,49,blue-collar,married,secondary,unknown,0,3309.0,1,0,cellular,15,may,349,2,-1,0,unknown,0
37946,35,technician,divorced,secondary,Coimbra,0,89.0,0,0,cellular,28,aug,203,2,-1,0,unknown,0
37947,43,technician,divorced,tertiary,unknown,0,8422.0,0,0,cellular,8,aug,200,4,-1,0,unknown,0
37948,35,services,married,tertiary,unknown,0,260.0,1,0,cellular,11,jul,134,2,-1,0,unknown,0
37949,34,blue-collar,married,primary,Porto,0,479.0,0,0,cellular,11,jul,772,1,-1,0,unknown,0
37950,39,services,single,secondary,Braga,0,600.0,0,0,cellular,7,apr,277,1,-1,0,unknown,0
37951,26,blue-collar,single,secondary,Porto,0,316.0,0,0,cellular,18,oct,375,2,-1,0,unknown,0
37952,32,management,married,tertiary,unknown,0,944.0,1,1,unknown,4,jun,292,1,-1,0,unknown,0
37953,32,blue-collar,single,secondary,unknown,0,4339.0,1,1,cellular,27,may,76,2,-1,0,unknown,0
37954,36,blue-collar,single,secondary,unknown,0,2409.0,1,1,telephone,11,may,338,2,-1,0,unknown,0
37955,40,services,married,secondary,Porto,0,1348.859933633295,1,0,cellular,24,jul,39,2,-1,0,unknown,0
37956,49,management,married,tertiary,unknown,0,4200.0,1,0,telephone,16,jun,55,2,-1,0,unknown,0
37957,48,blue-collar,married,secondary,unknown,0,-6.0,1,0,unknown,3,jun,161,1,-1,0,unknown,0
37958,38,technician,married,tertiary,Lisboa,0,472.0,1,0,cellular,20,apr,178,5,326,3,failure,0
37959,42,administrator,divorced,secondary,unknown,0,0.0,1,1,unknown,18,jun,185,4,-1,0,unknown,0
37960,29,unemployed,married,secondary,unknown,0,-25.0,1,0,cellular,17,jul,143,1,-1,0,unknown,0
37961,60,housemaid,divorced,secondary,unknown,0,2063.0,0,0,cellular,21,aug,54,5,86,3,failure,0
37962,38,administrator,married,secondary,unknown,0,0.0,1,0,cellular,8,may,175,2,-1,0,unknown,0
37963,32,technician,married,secondary,unknown,0,560.0,0,0,cellular,6,aug,1044,4,-1,0,unknown,1
37965,45,blue-collar,married,primary,unknown,0,959.0,1,0,unknown,15,may,463,2,-1,0,unknown,0
37966,35,technician,married,secondary,unknown,0,0.0,1,0,cellular,6,apr,139,1,-1,0,unknown,0
37967,79,retired,married,primary,Porto,0,3481.0,0,0,telephone,17,apr,82,4,-1,0,unknown,0
37968,47,retired,divorced,secondary,Porto,0,-157.0,0,1,unknown,23,jul,104,1,-1,0,unknown,0
37969,39,technician,single,secondary,unknown,0,1435.0,0,0,cellular,17,jun,383,1,296,19,other,1
37970,49,blue-collar,married,unknown,Lisboa,0,100.0,1,0,cellular,11,may,143,2,347,1,failure,0
37971,37,management,married,tertiary,unknown,0,332.0,1,0,cellular,14,aug,190,2,84,7,failure,0
37972,40,management,single,tertiary,Porto,0,1300.135402649458,0,0,cellular,31,jul,162,5,-1,0,unknown,0
37973,41,blue-collar,married,primary,unknown,0,389.0,1,0,unknown,16,jun,87,6,-1,0,unknown,0
37974,39,administrator,married,secondary,Coimbra,0,1408.0,1,0,cellular,17,apr,306,1,-1,0,unknown,0
37975,48,technician,married,secondary,Faro,0,1939.0,1,1,cellular,6,aug,163,2,-1,0,unknown,0
37976,24,administrator,single,tertiary,unknown,0,106.0,0,1,cellular,15,jun,77,1,-1,0,unknown,0
37977,34,administrator,married,secondary,unknown,0,233.0,1,1,cellular,8,jul,303,1,-1,0,unknown,0
37978,55,blue-collar,married,primary,unknown,0,11.0,0,0,unknown,17,jun,150,2,-1,0,unknown,0
37979,40,technician,married,tertiary,Lisboa,0,253.0,1,0,cellular,14,may,377,4,280,2,other,0
37980,32,blue-collar,single,secondary,Porto,0,1721.0,1,0,cellular,19,nov,184,2,182,2,failure,0
37981,33,services,divorced,secondary,unknown,0,411.0,1,0,unknown,8,may,216,1,-1,0,unknown,0
37982,44,entrepreneur,divorced,tertiary,Porto,0,316.0,1,0,cellular,18,nov,244,1,-1,0,unknown,0
37983,29,management,single,secondary,unknown,0,0.0,1,1,unknown,27,may,92,2,-1,0,unknown,0
37984,39,housemaid,married,primary,unknown,0,-106.0,1,1,cellular,11,may,1114,2,-1,0,unknown,0
37985,35,self-employed,married,secondary,unknown,0,0.0,1,0,unknown,29,may,633,6,-1,0,unknown,0
37986,41,management,divorced,secondary,unknown,0,0.0,0,0,cellular,6,aug,438,2,-1,0,unknown,0
37987,47,management,divorced,tertiary,unknown,0,2515.0,0,0,unknown,20,jun,40,3,-1,0,unknown,0
37988,39,blue-collar,single,primary,unknown,0,1220.0,0,0,telephone,10,jul,148,20,-1,0,unknown,0
37989,57,unemployed,divorced,primary,Porto,0,282.0,0,0,cellular,22,oct,460,1,88,4,other,0
37990,38,retired,married,unknown,Lisboa,0,304.0,0,0,cellular,11,may,94,1,350,5,other,0
37991,35,management,divorced,tertiary,unknown,0,178.0,1,0,unknown,23,may,703,2,-1,0,unknown,0
37992,33,blue-collar,married,primary,unknown,0,1111.5958306024163,1,1,cellular,9,jul,1290,4,-1,0,unknown,1
37993,35,technician,single,secondary,Lisboa,0,-196.0,1,0,cellular,18,may,45,2,-1,0,unknown,0
37994,47,management,married,primary,Porto,0,1675.0,1,0,cellular,9,feb,38,3,-1,0,unknown,0
37995,55,technician,married,secondary,Amadora,0,77.0,1,0,unknown,23,jun,364,2,-1,0,unknown,0
37996,31,blue-collar,married,primary,unknown,0,48.0,1,0,cellular,28,jul,209,4,-1,0,unknown,0
37997,50,administrator,married,secondary,Porto,0,298.0,0,1,cellular,28,jul,174,6,-1,0,unknown,0
37998,39,management,married,tertiary,Amadora,0,514.0,0,0,telephone,18,nov,155,4,-1,0,unknown,0
37999,48,blue-collar,married,primary,Lisboa,0,3304.0,0,0,unknown,11,jun,409,3,-1,0,unknown,0
38000,46,administrator,single,unknown,Lisboa,0,2273.0,0,0,cellular,14,jul,187,3,-1,0,unknown,0
38001,42,services,divorced,secondary,unknown,0,0.0,1,1,cellular,23,jul,168,1,-1,0,unknown,0
38002,58,blue-collar,married,primary,unknown,0,1351.0,1,0,telephone,17,apr,392,3,-1,0,unknown,0
38003,25,blue-collar,married,primary,Lisboa,1,-589.0,1,0,cellular,3,jun,233,1,-1,0,unknown,0
38004,52,services,married,primary,Lisboa,0,171.0,1,1,cellular,31,jul,223,1,-1,0,unknown,0
38005,51,management,divorced,tertiary,Amadora,0,1937.0,1,0,cellular,18,nov,185,4,152,11,other,0
38006,57,technician,married,secondary,unknown,0,1158.0,0,0,unknown,17,nov,204,2,109,21,other,0
38007,57,management,divorced,tertiary,Lisboa,0,734.0,0,0,cellular,6,aug,1357,2,-1,0,unknown,1
38008,29,student,single,tertiary,unknown,0,185.0,1,0,unknown,7,may,141,3,-1,0,unknown,0
38009,41,administrator,married,secondary,Lisboa,0,67.0,0,0,cellular,20,apr,185,2,150,2,failure,0
38010,41,management,divorced,tertiary,unknown,0,1757.0,0,0,cellular,22,apr,314,1,239,13,failure,1
38011,39,blue-collar,married,primary,unknown,0,-310.0,1,1,unknown,28,may,26,5,-1,0,unknown,0
38012,33,management,married,tertiary,unknown,0,332.0,1,1,cellular,28,jan,706,1,-1,0,unknown,0
38013,30,blue-collar,single,secondary,Braga,0,572.0,1,0,cellular,4,may,220,4,-1,0,unknown,0
38014,31,services,married,secondary,unknown,0,-538.0,0,1,unknown,27,may,284,1,-1,0,unknown,0
38015,30,services,single,secondary,unknown,0,334.0,0,0,cellular,29,jan,389,2,-1,0,unknown,0
38016,48,management,married,tertiary,unknown,0,998.0,1,0,cellular,29,jan,121,2,-1,0,unknown,0
38017,36,blue-collar,married,secondary,unknown,0,420.0,1,0,cellular,22,jul,58,1,-1,0,unknown,0
38018,34,blue-collar,married,secondary,unknown,0,457.0,1,0,unknown,9,may,266,2,-1,0,unknown,0
38019,26,services,single,secondary,unknown,0,2158.0,1,1,telephone,5,jun,227,1,-1,0,unknown,0
38020,31,entrepreneur,married,tertiary,unknown,0,312.0,0,0,cellular,29,jan,468,2,-1,0,unknown,0
38021,46,blue-collar,married,secondary,unknown,0,21.0,1,0,cellular,7,may,124,1,338,2,failure,0
38022,43,blue-collar,married,primary,Lisboa,0,18.0,1,0,cellular,14,may,131,2,370,3,other,0
38023,35,administrator,married,tertiary,unknown,0,690.0,0,0,cellular,16,oct,108,1,-1,0,unknown,0
38024,43,management,married,tertiary,unknown,0,839.0,0,0,cellular,22,jul,942,1,-1,0,unknown,1
38025,59,retired,divorced,secondary,unknown,0,514.0,0,0,cellular,4,may,673,6,90,1,success,1
38026,36,management,single,tertiary,Porto,0,3669.0,0,0,cellular,20,apr,166,1,376,1,other,0
38027,59,services,married,secondary,Lisboa,0,968.0,0,0,cellular,9,feb,105,2,-1,0,unknown,0
38028,25,technician,married,unknown,unknown,0,776.0,1,0,unknown,27,may,290,1,-1,0,unknown,0
38029,34,management,single,tertiary,Lisboa,0,1336.0,0,0,cellular,22,aug,217,6,-1,0,unknown,0
38030,45,management,married,tertiary,Lisboa,0,9711.0,0,0,unknown,19,jun,416,3,-1,0,unknown,0
38031,42,management,divorced,secondary,unknown,1,923.0,1,0,unknown,19,jun,129,2,-1,0,unknown,0
38032,31,services,single,secondary,unknown,0,1015.0,0,0,cellular,29,jan,100,1,-1,0,unknown,0
38033,46,management,married,tertiary,unknown,0,5261.0,0,0,cellular,2,feb,215,1,-1,0,unknown,0
38034,31,services,single,secondary,Porto,0,-250.0,0,1,cellular,29,jan,207,2,-1,0,unknown,0
38035,60,blue-collar,married,secondary,unknown,0,71.0,0,0,unknown,5,jun,185,1,-1,0,unknown,0
38036,38,entrepreneur,divorced,tertiary,unknown,0,504.0,1,0,unknown,26,may,68,3,-1,0,unknown,0
38037,31,technician,married,secondary,Amadora,0,2420.0,1,0,cellular,19,nov,166,1,-1,0,unknown,0
38038,39,technician,married,secondary,Porto,0,0.0,1,0,cellular,16,apr,137,1,300,1,failure,0
38039,38,technician,single,tertiary,unknown,0,110.0,0,0,unknown,17,jun,1051,3,-1,0,unknown,1
38040,28,technician,single,tertiary,unknown,0,1080.0,1,0,cellular,18,may,192,1,-1,0,unknown,0
38041,46,management,married,tertiary,Porto,0,699.0,0,0,cellular,2,feb,241,1,-1,0,unknown,0
38042,52,blue-collar,married,secondary,unknown,0,33.0,0,1,cellular,13,may,204,1,331,3,success,0
38043,32,housemaid,married,primary,Coimbra,0,344.0,1,0,unknown,9,may,85,2,-1,0,unknown,0
38044,28,administrator,married,tertiary,Lisboa,0,174.0,1,1,cellular,11,feb,56,1,184,2,failure,0
38045,36,management,single,tertiary,unknown,0,678.0,0,1,unknown,4,jul,85,3,-1,0,unknown,0
38046,29,blue-collar,married,secondary,Lisboa,0,43.0,1,0,unknown,6,may,268,2,-1,0,unknown,0
38047,48,blue-collar,married,primary,Lisboa,0,551.0,1,1,unknown,18,jun,386,5,-1,0,unknown,0
38048,36,self-employed,married,tertiary,unknown,0,11387.0,0,0,cellular,15,apr,134,1,-1,0,unknown,0
38049,29,blue-collar,married,secondary,unknown,0,3.0,0,0,cellular,22,jul,115,1,-1,0,unknown,0
38050,33,blue-collar,married,primary,Amadora,0,1002.0,1,0,unknown,30,may,201,4,-1,0,unknown,0
38051,30,blue-collar,married,primary,unknown,0,70.0,1,1,unknown,8,may,461,3,-1,0,unknown,0
38052,42,administrator,divorced,secondary,unknown,0,936.0,0,0,cellular,30,jan,931,1,-1,0,unknown,1
38053,32,management,single,tertiary,Porto,0,715.0,0,0,cellular,11,aug,159,1,-1,0,unknown,0
38054,47,management,married,tertiary,unknown,0,1057.0,0,0,cellular,4,aug,488,2,-1,0,unknown,0
38055,42,services,single,secondary,Lisboa,0,182.0,0,1,cellular,21,jul,394,2,-1,0,unknown,0
38056,28,technician,single,secondary,unknown,0,181.0,1,0,cellular,28,jul,139,3,-1,0,unknown,0
38057,57,retired,married,secondary,Porto,0,3783.0,1,0,unknown,6,jun,198,3,-1,0,unknown,0
38058,57,retired,married,secondary,Lisboa,0,486.0,1,0,unknown,5,may,180,2,-1,0,unknown,0
38059,48,services,married,secondary,unknown,0,622.0,1,0,cellular,25,jul,95,1,-1,0,unknown,0
38060,36,management,single,unknown,Lisboa,0,62.0,0,0,cellular,13,jul,311,1,91,2,success,1
38061,37,management,married,secondary,unknown,0,510.0,1,0,cellular,21,aug,154,6,-1,0,unknown,0
38062,30,management,single,tertiary,Porto,0,638.0,1,0,cellular,20,apr,483,2,291,6,other,0
38063,33,management,single,tertiary,Amadora,0,5276.0,0,0,cellular,4,nov,572,1,-1,0,unknown,0
38064,31,services,married,secondary,Amadora,0,447.0,0,0,cellular,19,mar,220,3,-1,0,unknown,1
38065,40,services,single,secondary,Coimbra,0,1347.0,0,0,telephone,11,oct,317,2,108,14,other,0
38066,40,administrator,married,secondary,Porto,0,1391.5976992994554,0,0,cellular,19,aug,574,1,84,3,success,1
38067,46,blue-collar,married,primary,unknown,0,201.0,1,0,cellular,21,jul,91,1,-1,0,unknown,0
38068,61,retired,married,primary,Lisboa,0,3738.0,0,0,telephone,6,feb,188,1,-1,0,unknown,0
38069,37,services,single,secondary,unknown,0,2.0,1,0,cellular,4,feb,220,1,-1,0,unknown,0
38070,45,technician,married,unknown,Lisboa,0,886.0,1,0,cellular,13,oct,75,2,42,1,failure,0
38071,27,administrator,single,secondary,unknown,0,424.0,0,0,cellular,5,feb,248,4,189,13,other,0
38072,53,management,single,tertiary,Lisboa,0,720.0,1,0,unknown,17,nov,99,1,-1,0,unknown,0
38073,28,administrator,single,secondary,unknown,0,19.0,0,0,cellular,8,jul,78,4,-1,0,unknown,0
38074,33,administrator,married,secondary,unknown,0,166.0,0,1,cellular,31,jul,69,27,-1,0,unknown,0
38075,40,technician,married,secondary,Porto,0,257.0,1,0,unknown,16,may,731,4,-1,0,unknown,0
38076,25,management,single,tertiary,unknown,0,115.0,0,1,unknown,4,jul,60,1,-1,0,unknown,0
38077,34,entrepreneur,single,secondary,unknown,1,-200.0,0,1,cellular,25,jul,248,5,-1,0,unknown,0
38078,34,blue-collar,married,secondary,Coimbra,0,965.0,1,0,cellular,20,apr,372,2,332,2,other,0
38079,50,management,married,tertiary,Lisboa,0,1822.0,1,0,cellular,20,apr,6,1,-1,0,unknown,0
38080,38,services,married,secondary,unknown,0,-448.0,1,0,cellular,21,jul,929,15,-1,0,unknown,0
38081,33,management,divorced,secondary,Porto,0,1897.0,1,1,unknown,2,jun,197,1,-1,0,unknown,0
38082,40,blue-collar,married,secondary,unknown,0,-23.0,1,0,cellular,25,jul,936,1,-1,0,unknown,0
38083,60,technician,married,secondary,unknown,0,955.0,0,0,cellular,18,aug,37,3,-1,0,unknown,0
38084,53,services,married,secondary,unknown,0,1378.0,1,0,cellular,18,jul,91,2,-1,0,unknown,0
38085,42,unemployed,married,secondary,unknown,0,-523.0,1,0,cellular,11,may,327,2,-1,0,unknown,0
38086,27,technician,married,secondary,Lisboa,0,162.0,0,0,unknown,26,may,265,9,-1,0,unknown,0
38087,34,management,divorced,tertiary,unknown,0,140.0,0,0,cellular,22,aug,80,4,-1,0,unknown,0
38088,33,management,married,tertiary,Lisboa,0,340.0,0,0,cellular,7,aug,402,2,-1,0,unknown,0
38089,37,blue-collar,married,primary,unknown,0,949.0,1,0,unknown,30,may,149,1,-1,0,unknown,0
38090,39,blue-collar,single,tertiary,Porto,0,172.0,1,0,cellular,9,feb,125,2,183,2,failure,1
38091,50,entrepreneur,married,secondary,Porto,0,0.0,1,0,cellular,11,jul,717,2,-1,0,unknown,0
38092,33,administrator,married,secondary,unknown,0,13160.0,0,0,cellular,10,jul,212,1,-1,0,unknown,0
38093,35,technician,single,secondary,unknown,0,2144.0,1,0,unknown,13,may,188,2,-1,0,unknown,0
38094,41,management,divorced,secondary,unknown,0,276.0,1,0,unknown,7,may,60,1,-1,0,unknown,0
38095,31,blue-collar,single,secondary,Porto,0,609.0,1,0,cellular,14,apr,1126,1,335,1,failure,0
38096,33,blue-collar,single,primary,Porto,0,433.0,1,0,cellular,15,may,54,4,-1,0,unknown,0
38097,32,administrator,married,secondary,unknown,0,20011.0,0,0,cellular,20,apr,234,1,-1,0,unknown,0
38098,28,blue-collar,single,secondary,unknown,0,1.0,0,0,unknown,28,may,181,1,-1,0,unknown,0
38099,45,services,married,secondary,unknown,0,27.0,1,1,cellular,31,jul,43,2,-1,0,unknown,0
38100,37,unemployed,single,tertiary,Lisboa,0,1291.0,0,0,cellular,5,aug,150,1,97,2,success,1
38101,26,administrator,single,secondary,unknown,0,939.2977688833203,0,0,cellular,30,jan,226,2,-1,0,unknown,0
38102,31,services,married,secondary,unknown,0,11512.0,1,0,unknown,21,may,179,1,-1,0,unknown,0
38103,30,blue-collar,married,secondary,unknown,0,10395.0,1,0,cellular,20,nov,121,1,-1,0,unknown,0
38104,35,blue-collar,married,primary,unknown,0,414.0,0,0,unknown,13,may,504,4,-1,0,unknown,1
38105,53,retired,married,tertiary,Lisboa,0,-22.0,1,0,cellular,31,jul,20,3,-1,0,unknown,0
38106,39,blue-collar,married,secondary,unknown,0,1756.0,1,0,cellular,3,apr,939,1,-1,0,unknown,1
38107,49,housemaid,married,secondary,Lisboa,0,183.0,0,0,cellular,25,jul,206,2,-1,0,unknown,0
38108,31,self-employed,married,secondary,unknown,0,0.0,1,0,unknown,6,may,36,5,-1,0,unknown,0
38109,36,services,divorced,secondary,Porto,0,2390.0,1,0,cellular,19,nov,400,1,-1,0,unknown,0
38110,27,administrator,single,secondary,Amadora,0,3776.0,1,0,unknown,19,may,217,2,-1,0,unknown,0
38111,36,management,married,secondary,Porto,0,1736.0,1,0,unknown,20,jun,63,1,-1,0,unknown,0
38112,24,student,single,secondary,unknown,0,1957.0,0,0,cellular,4,jun,113,2,-1,0,unknown,0
38113,31,student,single,secondary,unknown,0,3511.0,0,0,cellular,6,oct,311,1,96,1,success,1
38114,27,technician,single,secondary,unknown,0,337.0,0,0,unknown,9,jul,23,1,-1,0,unknown,1
38115,49,management,married,tertiary,Porto,0,0.0,0,0,cellular,19,aug,78,6,-1,0,unknown,0
38116,34,technician,single,secondary,Porto,0,1313.0,0,0,cellular,22,jul,427,2,94,4,failure,0
38117,58,management,divorced,tertiary,unknown,0,0.0,0,0,telephone,10,jul,227,7,-1,0,unknown,0
38118,39,technician,married,secondary,unknown,0,834.0,1,1,cellular,20,apr,390,1,-1,0,unknown,0
